Tracking ID,Section,Setting or token,Candidate kind,Trace verdict,Disposition,Root cause,Why,Trace detail,Phase 3 status,Phase 3 evidence,Current source references
CONF-209,featured-content-sale-highlight,btn_border,dead,DEAD,CONFIRMED DEFECT,RC-18,rule keyed to a class the section never emits; inert under exact re-adjudication with every gate open,"referenced and reachable, yet no option changed the rendered page",NO LONGER APPLICABLE,"The section renders q-deal; snippets/q-deal.liquid emits the promotion button, expiry and overlay classes and consumes their variables. The original missing-class diagnosis omitted this retained snippet. Real sale/schedule/color behavior still needs live testing.","sections/featured-content-sale-highlight.liquid:178: --q-promos-btn-border: {{ section.settings.btn_border }};
sections/featured-content-sale-highlight.liquid:181: --q-promos-btn-border-hover: {{ section.settings.btn_border_hover }};
sections/featured-content-sale-highlight.liquid:584: { ""type"": ""color"", ""id"": ""btn_border"", ""label"": ""Button border"", ""default"": ""#FFFFFF"" },
sections/featured-content-sale-highlight.liquid:587: { ""type"": ""color"", ""id"": ""btn_border_hover"", ""label"": ""Button border hover"", ""default"": ""#B6C6FF"" },
snippets/q-deal.liquid:245: border: 1px solid var(--q-promos-btn-border, rgba(0,0,0,0));
snippets/q-deal.liquid:252: border-color: var(--q-promos-btn-border-hover, rgba(0,0,0,0));"
CONF-210,featured-content-sale-highlight,btn_fg,dead,DEAD,CONFIRMED DEFECT,RC-18,rule keyed to a class the section never emits; inert under exact re-adjudication with every gate open,"referenced and reachable, yet no option changed the rendered page",NO LONGER APPLICABLE,"The section renders q-deal; snippets/q-deal.liquid emits the promotion button, expiry and overlay classes and consumes their variables. The original missing-class diagnosis omitted this retained snippet. Real sale/schedule/color behavior still needs live testing.","sections/featured-content-sale-highlight.liquid:177: --q-promos-btn-fg: {{ section.settings.btn_fg }};
sections/featured-content-sale-highlight.liquid:180: --q-promos-btn-fg-hover: {{ section.settings.btn_fg_hover }};
sections/featured-content-sale-highlight.liquid:583: { ""type"": ""color"", ""id"": ""btn_fg"", ""label"": ""Button text"", ""default"": ""#0B1220"" },
sections/featured-content-sale-highlight.liquid:586: { ""type"": ""color"", ""id"": ""btn_fg_hover"", ""label"": ""Button text hover"", ""default"": ""#0B1220"" },
snippets/q-deal.liquid:244: color: var(--q-promos-btn-fg, #0b1220);
snippets/q-deal.liquid:251: color: var(--q-promos-btn-fg-hover, #0b1220);"
CONF-211,featured-content-sale-highlight,btn_fs,dead,DEAD,CONFIRMED DEFECT,RC-18,rule keyed to a class the section never emits; inert under exact re-adjudication with every gate open,"referenced and reachable, yet no option changed the rendered page",NO LONGER APPLICABLE,"The section renders q-deal; snippets/q-deal.liquid emits the promotion button, expiry and overlay classes and consumes their variables. The original missing-class diagnosis omitted this retained snippet. Real sale/schedule/color behavior still needs live testing.","sections/featured-content-sale-highlight.liquid:169: --q-promos-btn-fs: {{ section.settings.btn_fs }}px;
sections/featured-content-sale-highlight.liquid:588: { ""type"": ""range"", ""id"": ""btn_fs"", ""label"": ""Button font size"", ""min"": 10, ""max"": 22, ""step"": 1, ""default"": 14 },
snippets/q-deal.liquid:237: font-size: var(--q-promos-btn-fs, 14px);"
CONF-212,featured-content-sale-highlight,btn_fw,dead,DEAD,CONFIRMED DEFECT,RC-18,rule keyed to a class the section never emits; inert under exact re-adjudication with every gate open,"referenced and reachable, yet no option changed the rendered page",NO LONGER APPLICABLE,"The section renders q-deal; snippets/q-deal.liquid emits the promotion button, expiry and overlay classes and consumes their variables. The original missing-class diagnosis omitted this retained snippet. Real sale/schedule/color behavior still needs live testing.","sections/featured-content-sale-highlight.liquid:170: --q-promos-btn-fw: {{ section.settings.btn_fw }};
sections/featured-content-sale-highlight.liquid:589: { ""type"": ""range"", ""id"": ""btn_fw"", ""label"": ""Button font weight"", ""min"": 300, ""max"": 900, ""step"": 100, ""default"": 700 },
snippets/q-deal.liquid:238: font-weight: var(--q-promos-btn-fw, 700);"
CONF-213,featured-content-sale-highlight,btn_lh,dead,DEAD,CONFIRMED DEFECT,RC-18,rule keyed to a class the section never emits; inert under exact re-adjudication with every gate open,"referenced and reachable, yet no option changed the rendered page",NO LONGER APPLICABLE,"The section renders q-deal; snippets/q-deal.liquid emits the promotion button, expiry and overlay classes and consumes their variables. The original missing-class diagnosis omitted this retained snippet. Real sale/schedule/color behavior still needs live testing.","sections/featured-content-sale-highlight.liquid:171: --q-promos-btn-lh: {{ section.settings.btn_lh }};
sections/featured-content-sale-highlight.liquid:590: { ""type"": ""range"", ""id"": ""btn_lh"", ""label"": ""Button line height"", ""min"": 1, ""max"": 2, ""step"": 0.1, ""default"": 1.2 },
snippets/q-deal.liquid:239: line-height: var(--q-promos-btn-lh, 1.2);"
CONF-214,featured-content-sale-highlight,btn_ls,dead,DEAD,CONFIRMED DEFECT,RC-18,rule keyed to a class the section never emits; inert under exact re-adjudication with every gate open,"referenced and reachable, yet no option changed the rendered page",NO LONGER APPLICABLE,"The section renders q-deal; snippets/q-deal.liquid emits the promotion button, expiry and overlay classes and consumes their variables. The original missing-class diagnosis omitted this retained snippet. Real sale/schedule/color behavior still needs live testing.","sections/featured-content-sale-highlight.liquid:172: --q-promos-btn-ls: {{ section.settings.btn_ls | divided_by: 100.0 }}em;
sections/featured-content-sale-highlight.liquid:591: { ""type"": ""range"", ""id"": ""btn_ls"", ""label"": ""Button letter spacing (x100 em)"", ""min"": -10, ""max"": 30, ""step"": 1, ""default"": 2 },
snippets/q-deal.liquid:240: letter-spacing: var(--q-promos-btn-ls, .02em);"
CONF-215,featured-content-sale-highlight,btn_pad_x,dead,DEAD,CONFIRMED DEFECT,RC-18,rule keyed to a class the section never emits; inert under exact re-adjudication with every gate open,"referenced and reachable, yet no option changed the rendered page",NO LONGER APPLICABLE,"The section renders q-deal; snippets/q-deal.liquid emits the promotion button, expiry and overlay classes and consumes their variables. The original missing-class diagnosis omitted this retained snippet. Real sale/schedule/color behavior still needs live testing.","sections/featured-content-sale-highlight.liquid:175: --q-promos-btn-pad-x: {{ section.settings.btn_pad_x }}px;
sections/featured-content-sale-highlight.liquid:594: { ""type"": ""range"", ""id"": ""btn_pad_x"", ""label"": ""Button padding X"", ""min"": 0, ""max"": 32, ""step"": 1, ""default"": 16 },
snippets/q-deal.liquid:236: padding: var(--q-promos-btn-pad-y, 10px) var(--q-promos-btn-pad-x, 16px);"
CONF-216,featured-content-sale-highlight,btn_pad_y,dead,DEAD,CONFIRMED DEFECT,RC-18,rule keyed to a class the section never emits; inert under exact re-adjudication with every gate open,"referenced and reachable, yet no option changed the rendered page",NO LONGER APPLICABLE,"The section renders q-deal; snippets/q-deal.liquid emits the promotion button, expiry and overlay classes and consumes their variables. The original missing-class diagnosis omitted this retained snippet. Real sale/schedule/color behavior still needs live testing.","sections/featured-content-sale-highlight.liquid:174: --q-promos-btn-pad-y: {{ section.settings.btn_pad_y }}px;
sections/featured-content-sale-highlight.liquid:593: { ""type"": ""range"", ""id"": ""btn_pad_y"", ""label"": ""Button padding Y"", ""min"": 0, ""max"": 18, ""step"": 1, ""default"": 10 },
snippets/q-deal.liquid:236: padding: var(--q-promos-btn-pad-y, 10px) var(--q-promos-btn-pad-x, 16px);"
CONF-217,featured-content-sale-highlight,btn_radius,dead,DEAD,CONFIRMED DEFECT,RC-18,rule keyed to a class the section never emits; inert under exact re-adjudication with every gate open,"referenced and reachable, yet no option changed the rendered page",NO LONGER APPLICABLE,"The section renders q-deal; snippets/q-deal.liquid emits the promotion button, expiry and overlay classes and consumes their variables. The original missing-class diagnosis omitted this retained snippet. Real sale/schedule/color behavior still needs live testing.","sections/featured-content-sale-highlight.liquid:173: --q-promos-btn-radius: {{ section.settings.btn_radius }}px;
sections/featured-content-sale-highlight.liquid:592: { ""type"": ""range"", ""id"": ""btn_radius"", ""label"": ""Button radius"", ""min"": 0, ""max"": 32, ""step"": 1, ""default"": 32 },
snippets/q-deal.liquid:235: border-radius: var(--q-promos-btn-radius, 12px);"
CONF-218,featured-content-sale-highlight,card_overlay_color,dead,DEAD,CONFIRMED DEFECT,RC-18,rule keyed to a class the section never emits; inert under exact re-adjudication with every gate open,"referenced and reachable, yet no option changed the rendered page",NO LONGER APPLICABLE,"The section renders q-deal; snippets/q-deal.liquid emits the promotion button, expiry and overlay classes and consumes their variables. The original missing-class diagnosis omitted this retained snippet. Real sale/schedule/color behavior still needs live testing.","sections/featured-content-sale-highlight.liquid:118: --q-promos-card-overlay: {{ section.settings.card_overlay_color }};
sections/featured-content-sale-highlight.liquid:119: --q-promos-card-overlay-a: {{ section.settings.card_overlay_opacity | divided_by: 100.0 }};
sections/featured-content-sale-highlight.liquid:525: { ""type"": ""color"", ""id"": ""card_overlay_color"", ""label"": ""Card overlay color (per-deal mode)"", ""default"": ""#000000"" },
snippets/q-deal.liquid:176: background: var(--q-promo-overlay, var(--q-promos-card-overlay, #000));
snippets/q-deal.liquid:177: opacity: var(--q-promo-overlay-a, var(--q-promos-card-overlay-a, .2));"
CONF-219,featured-content-sale-highlight,card_overlay_opacity,dead,DEAD,CONFIRMED DEFECT,RC-18,rule keyed to a class the section never emits; inert under exact re-adjudication with every gate open,"referenced and reachable, yet no option changed the rendered page",NO LONGER APPLICABLE,"The section renders q-deal; snippets/q-deal.liquid emits the promotion button, expiry and overlay classes and consumes their variables. The original missing-class diagnosis omitted this retained snippet. Real sale/schedule/color behavior still needs live testing.","sections/featured-content-sale-highlight.liquid:119: --q-promos-card-overlay-a: {{ section.settings.card_overlay_opacity | divided_by: 100.0 }};
sections/featured-content-sale-highlight.liquid:526: { ""type"": ""range"", ""id"": ""card_overlay_opacity"", ""label"": ""Card overlay opacity (per-deal mode)"", ""min"": 0, ""max"": 90, ""step"": 1, ""default"": 30 },
snippets/q-deal.liquid:177: opacity: var(--q-promo-overlay-a, var(--q-promos-card-overlay-a, .2));"
CONF-220,featured-content-sale-highlight,expiry_color,dead,DEAD,CONFIRMED DEFECT,RC-18,rule keyed to a class the section never emits; inert under exact re-adjudication with every gate open,"referenced and reachable, yet no option changed the rendered page",NO LONGER APPLICABLE,"The section renders q-deal; snippets/q-deal.liquid emits the promotion button, expiry and overlay classes and consumes their variables. The original missing-class diagnosis omitted this retained snippet. Real sale/schedule/color behavior still needs live testing.","sections/featured-content-sale-highlight.liquid:156: --q-promos-expiry-color: {{ section.settings.expiry_color }};
sections/featured-content-sale-highlight.liquid:563: { ""type"": ""color"", ""id"": ""expiry_color"", ""label"": ""Expiry color"", ""default"": ""#B6C6FF"" },
snippets/q-deal.liquid:223: color: var(--q-promos-expiry-color, inherit);"
